"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
0,80000,2,2,2,27,0,0,0,0,0,0,57376,58649,59873,63611,61077,62394,63655,2200,2200,5737,2200,2300,2300,2600
1,360000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,4640,0,0,0,0,0,19095,0,0,0,0
1,150000,2,3,2,30,-2,-2,-2,-2,-2,-2,456,9664,3420,168,2527,0,0,9664,3420,19095,2612,0,0,0
0,80000,2,1,2,27,0,0,-2,-2,-2,-2,80000,0,0,57029,0,0,0,0,0,11180,0,0,0,0
0,130000,2,1,1,36,0,0,0,0,0,0,129689,107070,103942,24585,94623,90556,92394,5000,4400,19095,5000,4000,3500,4000
0,180000,1,1,1,38,0,0,0,0,0,2,153099,150227,138313,24135,137274,147314,129870,7005,6500,11180,5000,12042,32,1300
1,140000,2,1,2,31,-1,2,-1,-1,-1,-1,652,326,326,7213,326,476,326,0,326,11180,326,476,326,326
1,180000,1,3,1,54,0,0,0,0,0,0,149698,137260,?,47120,111430,98182,84598,4834,4371,19095,3849,3405,2887,2402
0,110000,2,2,1,42,0,0,0,0,0,0,55349,52914,49483,42987,49292,49460,49470,2096,2003,19095,1802,1783,?,1756
1,20000,2,1,2,22,2,2,2,2,2,2,16233,20547,20542,17022,19572,20437,19994,5383,660,11180,0,1538,0,2658
0,300000,2,1,1,42,-2,-2,-2,-2,-2,-2,3000,3300,0,27183,0,?,2165,3300,0,5737,0,610,?,2394
0,270000,2,3,2,33,0,-1,-1,-1,0,0,10000,10000,10000,51854,123693,116843,110059,10000,10000,19095,222750,5000,5008,5026
0,70000,1,3,2,41,0,0,0,0,0,0,70476,68539,69520,14764,51605,50311,50729,2700,3500,5737,2000,2000,?,2500
0,80000,2,3,1,67,0,0,0,0,0,-1,20255,18885,21529,2550,29236,?,2408,6000,5002,11180,10662,2,?,11662
1,280000,2,2,1,56,0,0,0,0,0,0,284204,284041,283396,44213,213294,213384,213604,10261,17003,11180,7657,7750,7861,8083
0,270000,2,2,1,25,0,0,0,0,0,0,21586,239499,203867,36182,188064,147915,139976,239104,7098,11180,6179,5023,6090,4000
1,240000,1,2,2,43,-1,-1,-1,-1,-1,-1,291,291,291,41921,291,291,291,291,291,11180,291,291,291,291
0,200000,1,1,2,40,-1,-1,-1,-1,-1,-1,2159,760,2775,36976,22813,10526,326,1086,2775,19095,22813,10526,326,573
0,110000,2,1,2,35,0,0,2,2,0,0,32691,36344,36055,7848,36163,37028,38250,4500,600,19095,1000,1600,2000,2000
0,100000,1,3,2,47,0,0,0,0,0,0,94925,95130,60003,48258,38500,4681,76728,3889,2412,19095,1698,679,72809,2748
0,30000,2,3,1,35,0,0,0,0,0,0,28786,26496,25098,19066,26209,25325,26400,1500,1450,11180,1500,1500,1500,1500
0,70000,2,2,2,38,0,0,0,0,0,0,22578,23606,24619,8017,25107,25634,26143,1397,1410,19095,898,931,936,970
0,30000,1,3,2,29,-1,-1,-1,-1,-2,-2,390,0,780,27190,0,0,0,0,780,11180,0,0,0,0
1,210000,2,3,2,46,1,2,0,0,-1,-1,5816,5579,20079,34955,17309,2310,241,13,17309,19095,0,2310,?,4000
0,150000,2,3,2,28,-2,-1,-1,-1,-1,-1,1723,2292,240,18538,683,3486,5390,6876,240,11180,683,3486,5390,1200
0,120000,2,2,1,47,-1,-1,-1,-1,-1,-1,1188,2512,3444,15449,1742,502,346,2512,3444,19095,1742,502,346,325
0,110000,1,1,2,33,0,0,0,0,0,0,12633,88334,53978,25855,23687,26567,8435,80004,1500,19095,12013,7000,2000,4000
0,60000,1,1,2,27,-2,-2,-2,-2,-1,-1,11862,1856,-14,44030,4839,9567,11407,1861,0,19095,4853,9567,2000,0
0,100000,2,2,2,29,-2,-1,0,0,0,0,75912,85276,88498,20139,90289,92485,95630,10000,4000,11180,2600,3000,4000,5000
1,230000,2,2,1,34,0,0,0,0,0,0,234328,234211,157345,13055,155335,153427,150514,8913,5449,5737,5339,5370,4435,4432
0,200000,2,2,2,34,1,-1,-1,-1,-1,-1,0,3346,0,33853,465,1775,8722,3346,0,5737,465,1775,8722,0
0,270000,1,1,1,44,3,3,4,4,4,4,256402,264267,271951,3785,278509,283545,278436,17944,18112,19095,15405,10000,0,0
0,50000,2,2,1,36,2,2,2,0,0,2,45159,49125,47956,23079,43578,35126,34420,4700,0,11180,2004,3500,0,1000
0,60000,2,2,2,31,0,0,0,0,2,0,59643,61279,61017,2753,30117,29526,29201,3200,2535,5737,2331,0,1073,2134
1,70000,2,1,2,31,2,2,7,7,7,7,2400,2400,2400,37028,2400,2400,2400,0,0,19095,0,0,0,0
0,360000,1,1,2,33,1,2,0,0,-1,-1,71195,60553,60158,10769,16672,35039,8320,0,1399,19095,0,35039,8320,5169
1,180000,2,2,2,42,2,2,2,2,2,2,50420,51818,52372,49574,52917,54123,55176,2500,2000,19095,2000,2200,2100,2200
0,150000,2,1,2,30,-1,0,-1,0,-1,-1,10705,5416,5162,43478,4068,249,249,1000,5162,11180,1000,249,249,5565
0,340000,2,2,1,48,-1,-1,-1,0,0,-1,4052,0,4105,18004,2895,2895,2360,0,4105,11180,0,0,2360,1090
0,140000,2,2,2,25,2,0,0,-1,-1,0,137606,140557,111000,3494,3238,89437,91136,6000,3200,5737,3238,89437,3228,3000
0,30000,2,3,2,48,0,0,0,0,0,0,1445,3410,5338,16483,7239,9112,10949,2000,2000,19095,2000,2000,2000,2000
0,80000,1,3,1,62,-1,-1,-1,-1,-1,-1,1262,1642,1975,31630,672,5112,3932,1642,1975,11180,672,5112,3932,20289
0,170000,2,2,2,27,0,0,0,0,0,0,97474,78520,80131,52183,70788,68927,70678,2932,3000,19095,2500,3000,2900,2918
1,270000,2,2,2,34,-1,-1,-1,-1,-1,-1,381,3376,2958,9969,4154,5885,3129,3406,2983,5737,4172,5912,?,0
0,200000,1,1,1,37,0,0,0,0,0,0,123337,11148,19165,35765,21171,17762,23670,11202,19275,19095,22304,23850,23784,84430
0,100000,2,3,1,66,0,0,0,0,0,0,100036,100041,100402,46382,97141,97143,97532,4702,4617,19095,3600,3865,3850,3705
0,120000,2,3,1,40,0,0,0,0,0,0,108300,108538,94833,32038,49078,40643,4200,5000,4121,11180,2000,2000,2000,96583
1,290000,2,1,1,30,-1,-1,-1,-1,-1,-1,1312,1312,1311,13032,1486,1488,1650,1318,1317,11180,1493,1495,1657,35267
0,360000,1,1,2,43,-1,-1,-2,-2,-2,-2,4134,2128,960,30653,6658,0,0,2134,982,19095,6858,0,0,0
0,230000,1,1,2,32,0,0,0,0,0,0,164634,166134,142049,63225,106677,88091,60929,7326,10000,19095,10000,3000,2000,2000
0,50000,2,1,2,22,0,0,0,0,0,0,8537,9591,10581,33003,10818,11050,10880,1200,1163,11180,400,790,400,380
1,20000,1,3,2,22,0,0,0,-2,-2,-2,19624,16972,0,17979,0,0,0,1000,0,11180,0,0,0,0
0,500000,2,2,1,50,-2,-1,-1,-1,-1,-1,16984,86772,53170,28487,28622,?,0,87004,53192,5737,28622,19140,0,20211
0,50000,1,1,1,47,0,0,2,2,2,2,45717,47974,49837,43192,50807,49947,50424,3000,3000,11180,2000,0,5000,0
1,30000,1,2,2,54,0,0,0,0,0,0,26278,24767,27533,23113,26400,25620,390,1700,3400,11180,2528,0,390,780
1,50000,1,2,2,27,2,2,0,0,0,0,23901,13262,8643,58602,7382,1975,50514,4146,1200,19095,0,0,49800,0
1,100000,2,3,1,50,2,2,2,-1,0,0,110537,99734,99973,7226,71008,66735,68621,0,3000,11180,103000,2500,3000,3000
0,180000,2,3,2,?,0,0,0,0,0,0,67414,61256,66668,72663,83568,90418,88898,10000,10000,19095,17500,7000,25000,33600
0,100000,1,2,2,30,0,0,0,0,0,0,44953,46922,48677,41299,49496,51010,32630,3000,3000,5737,2000,2000,2000,2000
0,50000,1,1,2,24,2,2,0,0,0,0,49946,48808,45469,37307,20228,18900,19066,0,2079,5737,693,1080,700,1004
0,50000,1,2,1,44,0,0,0,0,0,0,45335,46027,30286,4468,26275,26823,27371,1524,1427,19095,941,972,992,1000
0,220000,1,2,2,29,0,0,0,0,0,0,122286,122839,123035,69936,114385,115903,118528,5008,5007,11180,6007,5000,4700,5503
0,20000,2,1,2,26,-1,0,-1,-1,-1,-1,10658,9288,390,17695,390,390,0,1072,?,19095,390,390,0,780
0,440000,2,2,2,26,0,0,0,0,0,0,96190,90462,78267,10912,71795,51812,25064,3513,3017,5737,2037,2019,3010,3004
0,230000,2,2,1,29,0,0,0,0,0,0,64982,44908,51535,26562,24607,28279,48934,3000,11000,5737,15000,13000,?,3000
0,20000,2,3,1,53,0,0,0,0,0,0,12197,13292,14362,36513,14821,15143,15737,1600,1600,19095,1000,710,1000,1000
0,320000,2,1,2,30,0,0,0,0,0,0,113801,90354,88467,28555,79241,83530,90573,5017,4057,5737,4014,8531,15005,5033
0,50000,1,2,2,29,1,2,2,2,0,0,37170,36297,39863,16966,38924,?,40533,0,4500,11180,0,1600,?,1600
0,60000,1,3,2,36,3,2,0,0,0,0,56807,55339,55751,46611,37851,34195,33499,0,2141,19095,2000,2000,2000,2000
0,30000,1,2,2,25,0,0,0,0,0,0,7160,8185,9286,22978,9483,9780,10068,1300,1400,5737,500,600,600,600
0,190000,1,2,1,49,-1,-1,-1,-1,-1,0,435,435,635,35456,2084,161110,149941,435,635,5737,2084,161110,5800,4138
1,140000,1,2,1,48,-1,-1,2,0,0,-2,1600,5012,4739,39433,4739,0,0,5012,0,11180,0,0,?,2770
0,80000,1,3,1,45,0,0,0,0,0,0,26637,26437,26686,37056,28372,28345,27279,1490,2000,11180,2000,3000,5000,865
0,390000,2,1,1,34,1,-2,-1,-1,-2,-2,0,0,1266,22326,0,0,0,0,1266,11180,0,0,0,0
0,390000,2,1,2,31,-2,-2,-2,-2,-2,-2,6466,6266,12578,29925,7650,48090,17013,6266,12581,11180,7650,48090,28973,17271
0,360000,2,1,1,42,0,0,0,0,0,0,179851,186961,201703,6107,189455,194373,207022,10005,20117,5737,15018,10027,20057,17000
0,170000,1,3,1,48,2,-1,-1,0,-1,-1,316,316,632,34763,316,466,316,316,632,19095,0,466,316,0
1,10000,2,2,2,49,1,2,0,0,0,0,8184,5011,5728,36533,4255,2782,1309,0,1000,5737,0,0,0,0
0,50000,2,2,1,27,0,0,0,0,0,0,9877,10800,5921,22256,6042,4012,0,1140,1000,19095,121,0,0,10620
1,20000,2,2,1,22,2,2,2,0,0,0,16726,19143,18391,31789,18562,11798,0,3000,0,19095,371,1236,0,0
0,140000,2,1,2,29,-1,-1,-1,-2,-2,-2,14943,2888,0,39486,0,0,0,2888,0,19095,0,0,0,0
1,260000,2,2,1,37,2,2,2,0,0,0,244738,251351,244949,29229,248273,119124,132619,12000,0,19095,11000,4321,20000,27
0,120000,1,1,1,46,0,0,2,2,2,2,14682,17325,17936,13496,18536,19091,19629,3200,1200,11180,1200,1000,1000,0
0,360000,1,2,1,44,-1,-1,-1,-1,-1,-1,5101,9358,15452,22247,9990,6515,5694,9419,15485,11180,9995,6515,5694,12785
0,180000,2,2,2,30,0,0,0,0,0,0,14445,15404,19885,23411,22355,22902,15373,1500,4911,11180,10355,10902,3500,5493
0,30000,2,3,2,50,-2,-2,-2,-2,-1,2,0,0,0,54961,0,7092,6832,0,0,19095,0,7092,0,0
0,80000,1,3,2,26,1,2,2,2,2,2,71661,69947,74755,42274,75732,74397,80138,0,6000,19095,2800,0,7000,8
0,300000,2,1,2,27,-1,-1,-1,0,0,?,42189,83754,120927,24876,105303,82475,33262,83754,120927,19095,0,716,25213,92250
0,170000,2,1,2,30,-1,0,-1,-1,0,-1,1560,1280,590,29941,1168,2160,145564,1000,590,19095,1168,1582,145564,5069
0,330000,2,1,2,35,-2,-2,-2,-2,-2,-2,1663,0,0,41882,0,29221,3194,0,0,11180,0,29221,3194,0
1,180000,2,2,2,24,1,2,2,2,2,2,108580,105403,112073,3957,111345,98404,102460,0,8564,11180,4000,0,7414,0
0,30000,1,2,1,36,2,2,0,0,0,0,30573,28473,29083,54526,28313,28932,29565,0,2000,5737,940,1000,1106,0
0,470000,1,1,2,33,-1,-1,-1,0,0,-1,5613,11576,7017,70797,1185,0,542,11606,7017,11180,24,0,542,208896
1,220000,2,2,2,25,0,0,0,0,0,0,165040,167485,148133,3235,123266,125736,128342,6809,7038,5737,5000,4500,5000,4473
0,30000,1,2,1,38,-1,-1,-1,-1,-1,-1,184,1522,0,8874,5480,175,-2000,1522,0,5737,5480,175,0,2000
0,120000,1,1,2,?,-1,-1,-1,-1,0,0,316,316,1360,33942,9474,10158,2551,316,1360,11180,10000,1000,?,3000
0,50000,2,1,1,29,0,0,0,0,0,0,50486,50035,49388,11495,10275,9598,8382,2200,1192,11180,1000,2000,1000,1500
0,30000,1,2,2,44,-1,0,-1,0,-1,-1,21043,21183,1754,47728,666,1339,1748,1196,1757,5737,2,1443,1949,0
1,100000,1,1,2,31,2,2,2,2,2,2,33752,32928,35572,24819,34700,36942,36196,0,3200,19095,0,2800,0,1511
0,210000,1,2,2,33,0,0,0,0,0,0,187610,191592,195739,36660,198081,202410,206582,8500,9000,19095,7100,7510,7700,9051
0,130000,2,2,2,23,0,0,0,0,0,0,133622,129784,126021,8443,70186,71762,73192,4752,5010,19095,2505,2700,2623,2800
0,200000,1,3,0,51,-1,-1,-1,-1,0,-1,3556,4993,9212,27069,2529,1036,4430,5020,9236,11180,2529,0,4430,6398
0,20000,2,2,2,23,-1,-1,-1,2,-1,-1,7186,3478,137,33567,1714,17694,12237,8060,137,11180,5199,17694,575,0
0,10000,1,3,2,34,0,0,0,0,0,0,8813,8464,9474,38284,9716,9960,10188,2148,1158,11180,400,400,400,300
0,50000,1,2,1,54,-2,-2,-2,-2,-2,-2,1583,2134,0,60529,2025,0,1924,2134,0,19095,2025,0,1924,0
1,500000,1,2,1,42,1,-1,2,2,0,0,-984,3516,1924,40251,1924,8924,6729,4500,0,11180,0,7000,36,532
0,200000,2,1,2,27,0,0,0,0,0,0,157607,155693,155290,28719,147604,146719,143317,7194,6760,19095,5018,5370,5294,5300
0,90000,2,2,2,24,-1,0,0,0,0,0,17524,22184,23270,24906,27372,31905,34954,5000,5000,11180,5000,5000,3600,2000
1,20000,1,2,2,21,0,0,2,0,0,-2,19277,20997,20200,33967,20000,0,0,5000,0,11180,0,0,0,0
0,360000,1,1,1,36,0,0,-1,0,0,0,40434,13352,129978,22348,150637,138969,132118,2000,129990,5737,30000,25000,5000,3000
0,230000,1,2,2,39,-1,-1,-1,-1,-1,-1,326,326,326,44065,326,326,326,652,326,5737,326,326,?,326
0,50000,1,2,2,44,0,0,0,0,0,0,27560,19002,8542,56645,8711,8893,9070,1159,1142,11180,311,322,324,335
1,210000,2,1,2,30,1,-2,-2,-2,-1,-1,0,0,0,25263,0,49525,0,0,0,11180,0,49525,0,0
0,30000,2,1,2,25,0,0,0,0,0,-2,3924,4972,5873,58893,5993,0,0,1099,1000,19095,120,0,0,0
1,20000,2,2,3,44,2,2,7,7,7,6,2400,2400,2400,5996,2400,2400,1800,0,0,19095,0,0,?,0
1,50000,2,1,2,29,0,0,2,2,2,2,10532,13145,12637,43173,13922,13556,14528,2800,0,19095,1500,0,1200,0
0,160000,1,3,2,52,0,0,0,0,0,0,155684,157364,156581,14523,72814,66825,63419,6525,6649,5737,2724,2503,2310,2200
0,130000,2,2,1,34,0,0,0,2,0,0,59955,61252,65399,37044,63800,65312,37838,2260,5203,5737,0,2670,?,1815
0,20000,1,1,2,27,1,2,-1,-1,0,0,6274,5971,3980,43333,9040,9040,0,0,4000,19095,9040,0,0,17291
0,240000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,15326,0,0,0,0,0,11180,0,0,0,0
1,190000,1,3,1,49,2,2,2,2,2,2,178367,179062,177663,31104,180312,185910,191895,5000,3000,5737,7100,8700,9300,9500
0,290000,2,1,2,27,2,0,0,0,2,2,232523,243753,253145,2101,267412,273095,278260,16500,15000,5737,20000,10000,9701,0
0,90000,2,1,2,27,0,0,0,0,0,0,81111,83081,60210,48418,61221,62636,54261,3500,3000,19095,2600,2600,3000,1500
0,120000,1,1,2,27,0,0,0,0,0,0,20874,21930,22165,62818,20502,19030,15119,1700,1500,19095,700,1000,1000,1000
0,150000,1,1,2,32,0,-1,-1,-1,-1,-2,46272,1079,0,35088,41147,-3,-3,1082,0,19095,41147,0,0,0
0,50000,2,2,2,23,0,0,0,0,2,0,30501,33113,33967,38565,28115,27529,29896,3113,1421,5737,4295,0,3000,896
1,500000,2,1,2,42,-1,-1,-1,2,-1,-1,30439,1844,844,1404,614,2887,3850,1844,1000,19095,0,3000,4000,6000
0,20000,2,3,3,47,0,0,0,0,0,0,9417,10436,11450,13670,12257,12685,13306,1179,1193,11180,1000,625,1000,405
1,340000,1,1,1,52,-2,-2,-2,-2,-2,-2,30832,33652,35192,43305,30000,10766,33887,33670,35212,5737,30000,10766,33905,30200
0,50000,1,1,2,37,0,0,0,0,0,0,37774,38492,36453,11867,29700,30167,29613,1976,1564,11180,1170,1055,1052,1022
1,50000,2,3,1,31,1,2,2,2,2,2,38102,40025,40071,21520,40906,42100,41269,2830,1000,11180,1800,2000,0,1704
0,50000,2,2,1,48,0,0,0,0,0,0,10929,13262,14273,44282,14555,14860,15155,2526,1237,5737,519,538,541,560
1,300000,2,1,1,30,0,0,0,0,0,0,93738,84636,88446,57283,76244,67747,70389,3000,5000,11180,2500,2500,3500,87000
0,50000,1,1,2,29,0,0,0,0,0,0,2087,2632,3355,30299,3253,3640,3512,1000,1186,19095,500,1000,500,1000
0,120000,2,2,2,23,0,0,0,0,0,0,118063,120851,120013,84633,77539,77333,79113,4700,3538,5737,3000,3000,3000,5000
0,50000,1,3,2,36,0,0,0,0,0,0,52855,49123,49522,45372,19843,18440,18272,2206,1605,5737,397,369,365,1088
0,100000,1,3,2,52,0,0,0,0,0,-1,73904,73249,12327,30208,10793,5309,900,2781,2101,11180,216,0,900,500
0,450000,2,2,2,36,-1,-1,-1,-1,-1,-1,13500,6350,11670,24188,1530,1232,201,6364,11728,5737,1532,1234,201,3
0,50000,2,3,1,48,0,0,0,0,0,0,4064,5987,7719,6797,8588,?,11127,2000,2000,19095,1000,1000,?,2000
0,150000,2,2,1,37,-1,2,2,-2,-1,-1,1184,794,2756,39319,0,2430,4840,0,2772,19095,0,2430,?,0
1,50000,1,1,2,33,0,0,0,0,0,0,47853,49474,47822,44482,8585,8797,9001,2412,1500,11180,500,500,500,490
0,150000,2,1,1,31,1,-2,-2,-2,-2,-2,0,0,0,18778,0,0,0,0,?,5737,0,0,0,0
0,250000,2,2,2,26,-2,-2,-2,-2,-2,-2,16884,10397,5291,16291,4671,4400,6011,2000,1000,19095,1010,2000,6011,2325
0,190000,2,3,1,38,0,0,0,0,0,0,89619,103095,110000,61609,115674,121313,15538,15000,10000,11180,5674,11313,5538,18272
0,40000,2,1,2,26,0,0,0,0,0,0,12308,13604,14873,10430,15624,15972,16308,1500,1500,5737,1000,600,600,1700
0,170000,1,2,2,36,-1,-1,-1,-1,-1,-1,2104,2074,10719,46307,12654,?,19950,2081,10725,11180,12654,25784,?,200
0,180000,1,1,2,37,0,0,0,0,0,0,22121,31681,32552,67287,34004,35792,36645,10000,1700,11180,2000,2500,1600,2000
1,20000,1,3,1,63,2,2,2,2,2,0,16097,16951,17090,26223,17128,16725,17263,1400,700,5737,600,0,800,772
0,50000,1,3,2,31,0,0,0,0,2,0,40011,33648,35082,6930,38286,37543,0,1566,2000,5737,3800,0,1546,0
0,200000,1,1,1,34,-1,-1,-1,-1,-1,-1,5023,618,605,12041,3098,805,2154,621,608,5737,3114,1003,2164,1210
1,20000,1,2,2,?,0,0,0,0,0,0,17636,17947,17914,10647,18357,19155,10200,1375,1122,5737,565,1000,204,0
0,200000,1,1,2,29,-1,-1,-2,-2,-2,-2,2290,0,0,1232,0,0,0,0,0,11180,0,0,0,0
0,170000,1,1,2,26,-1,-1,-1,-1,-1,-1,23594,1512,1362,26668,1591,3524,8545,1512,1362,19095,1591,3524,8545,1485
0,50000,1,2,2,30,0,0,0,0,0,0,50507,48751,44688,6186,19823,13645,10876,4000,2220,5737,1000,1500,1000,1500
0,50000,1,1,2,28,0,0,0,0,0,0,46176,40870,41590,42995,42419,43307,44167,2000,1700,19095,1519,1572,1580,1637
1,220000,2,2,2,31,-1,-1,-2,-1,-1,-2,38746,0,0,21327,110699,?,0,0,0,19095,110699,0,?,0
0,230000,2,1,1,61,-2,-2,-2,-2,-2,-2,1443,1443,1443,18588,1443,1443,1443,1443,1443,19095,1443,1443,1443,?
0,20000,1,1,2,22,0,0,0,0,0,0,23538,22780,23623,45609,19600,20100,0,3000,1400,5737,2500,500,0,0
0,250000,1,3,1,47,-1,-1,-1,-1,-1,-1,1170,1863,3100,18876,2560,2580,3699,1863,3112,19095,2950,2580,?,0
0,180000,2,3,1,45,-1,-1,-1,-1,-1,-1,396,396,396,5518,396,396,396,396,396,11180,396,396,396,396
0,50000,2,3,1,51,0,0,0,0,0,-1,20454,21899,20895,25926,11241,-861,38040,2100,2000,11180,1000,0,39500,1500
0,230000,1,1,2,35,2,2,2,2,2,2,117277,119823,120988,25081,121464,123740,120937,5800,4500,11180,3800,5000,0,4500
1,100000,2,1,2,30,0,0,0,0,2,?,28383,32903,42283,9952,51539,50583,52588,5000,10000,5737,10000,0,2846,1936
1,170000,1,1,2,37,-1,-1,-1,-1,-1,-1,4334,1343,1078,29588,1392,1606,9955,1343,1078,11180,1392,1606,9955,4382
0,90000,1,1,2,27,0,0,0,2,2,2,56608,57897,63686,23178,65233,66637,67882,2800,7400,5737,3200,2600,2500,2500
0,360000,1,2,2,29,0,0,0,0,0,0,114527,119487,113438,42621,112940,122122,121547,20046,5046,19095,10000,10048,10043,5014
1,150000,2,1,1,31,-2,-2,-2,-2,-2,-2,2977,1408,0,32291,0,0,0,1408,0,11180,0,0,0,4400
0,130000,2,3,1,33,0,0,0,0,0,0,122199,125283,120957,48014,41771,42648,43495,5100,3085,19095,1493,1548,1556,1700
0,100000,2,2,1,36,-2,-2,-2,-2,-2,-2,2205,0,1983,6794,3543,0,0,0,1983,5737,3543,0,0,2645
0,130000,1,2,2,37,0,0,0,-2,-2,-2,131446,102650,0,17903,0,0,0,5000,0,11180,0,0,?,0
1,80000,2,2,2,29,2,0,0,0,0,0,77416,75500,69313,47335,67972,66800,68693,2661,2509,5737,2500,3000,3000,3000
1,20000,2,2,2,23,0,0,0,0,0,0,17257,17417,14462,16581,14750,15215,16209,1230,1239,19095,527,702,1400,0
0,50000,2,1,2,22,0,0,0,0,0,0,49459,49281,50071,20180,10104,9208,10075,2300,2000,5737,1000,500,1000,500
0,120000,2,1,2,27,0,0,0,0,0,0,79072,80795,82451,12205,84177,85945,87813,3000,3000,11180,3100,3122,3300,3060
1,10000,1,2,2,38,2,2,3,3,3,3,1050,1050,1050,8801,1050,1050,1050,0,0,11180,0,0,0,0
0,360000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,67142,0,0,0,0,0,11180,0,0,0,0
0,200000,1,1,1,53,0,0,-2,-2,-1,-1,195050,0,0,40721,0,1000,0,0,0,19095,0,1000,0,0
1,20000,2,1,2,24,2,2,2,0,0,0,7919,8637,9339,11146,10029,10615,11285,1000,1000,19095,1000,900,1000,500
0,70000,2,2,2,26,0,0,0,0,0,0,30139,8241,8398,14752,8864,9301,10702,2000,2000,11180,2000,2000,3000,1500
1,40000,1,3,1,43,0,0,0,0,0,0,41094,36554,37568,2760,38314,?,40231,1611,1625,19095,1371,1444,?,1283
0,400000,1,2,1,34,0,0,0,0,0,2,52271,56788,60049,38503,60876,65178,45933,6000,5000,19095,1902,5000,0,5000
1,40000,2,2,1,25,0,0,2,2,2,2,21590,24326,23642,35907,25936,25384,26905,3400,0,5737,3000,0,2100,0
0,110000,1,2,2,26,0,0,0,0,0,0,106417,103587,56676,16555,47332,45171,47092,9026,6000,5737,2000,2000,3000,4006
1,160000,2,2,1,35,-1,-1,-1,-1,-1,-1,776,1172,380,41900,776,1172,380,1172,380,11180,776,1172,380,776
1,450000,1,1,2,31,-1,-1,-1,-1,-1,-1,10350,3629,3271,13924,6271,2135,2546,3629,3271,5737,6271,2135,2546,4877
0,250000,1,2,1,30,-2,-2,-2,-2,-2,-2,2419,28965,44179,22309,37145,46733,46963,29062,44385,5737,40682,46873,47104,52448
0,20000,1,2,2,36,-1,-1,-1,0,0,0,3152,0,4956,32075,10148,6979,8353,0,4956,19095,200,2000,1500,500
0,270000,2,1,1,32,-1,-1,-1,0,0,-1,23351,30960,180473,31045,58839,21334,19080,30972,180519,11180,1177,0,19080,133504
1,260000,2,2,1,35,0,0,0,0,0,0,425349,435873,445129,25616,452162,258010,221780,14347,15000,5737,12406,9279,6078,0
1,20000,1,3,1,38,0,0,-1,-1,-1,-1,19805,19900,390,7314,390,0,780,1000,390,11180,390,0,780,0
0,60000,1,3,2,24,0,0,0,0,2,0,58819,59810,56566,16594,30627,30203,28648,3000,1768,19095,3954,1000,1500,1200
1,160000,2,3,1,51,2,2,2,2,2,2,142064,144900,146534,25192,147955,145488,155041,6600,5500,19095,5310,0,12000,0
1,200000,2,1,2,39,-2,-2,-2,-2,-1,-1,0,0,0,26411,0,2330,0,0,0,11180,0,2330,0,0
0,80000,2,2,2,40,0,0,0,0,0,0,78717,75873,68602,2877,54617,55987,53895,3300,3300,11180,2000,2200,2100,1900
1,30000,1,2,2,26,1,3,2,2,0,0,31305,30527,30789,10882,29504,30276,29695,0,1060,11180,0,1251,1078,1243
0,150000,1,1,2,30,-1,-1,-1,-1,-1,-1,6708,1098,1908,31713,1589,9918,-16586,1098,2000,11180,1589,9918,1157,0
0,200000,2,1,2,27,-1,-1,-1,-1,-1,-1,16093,?,11657,16484,9423,9726,11070,11197,11657,19095,9423,9726,?,7976
0,540000,2,1,2,34,-1,-1,-1,-1,-1,-1,1784,892,946,47873,946,946,946,892,1000,11180,946,946,946,946
0,50000,1,1,1,39,0,0,2,3,2,2,33849,36798,37890,64436,37131,38381,39585,3817,2000,5737,150,2000,2000,1600
0,50000,2,2,2,24,0,0,0,0,0,0,49819,50135,32101,34291,17401,19820,17399,1672,1246,5737,574,3000,649,285
0,420000,2,2,2,35,-1,-1,-1,-1,-1,-1,7572,18847,16615,17978,14156,9058,3281,18920,16615,11180,14156,9058,3281,5971
0,210000,2,2,1,32,-1,0,0,0,2,0,164015,155235,151267,25110,149478,145041,107495,9320,4894,19095,3301,3,4994,116880
1,150000,2,2,1,34,2,2,2,0,0,0,39465,42829,41845,58978,42844,43999,45110,4000,0,5737,2000,2000,2000,2000
0,90000,2,2,1,32,1,2,2,2,2,2,85997,83779,88577,23698,86365,91105,89347,0,7200,11180,0,6200,24,3300
1,210000,2,3,2,36,1,-1,-1,-2,-1,-1,0,4866,0,9306,0,?,0,4866,0,11180,0,5916,?,0
0,50000,2,1,2,26,0,0,0,0,0,0,36806,38212,39141,7918,35524,30842,17043,2000,2000,19095,8156,30000,1644,1209
0,80000,2,1,2,30,1,-1,-1,-1,-2,-2,0,1313,880,33199,0,0,0,1313,883,11180,0,0,0,0
1,130000,2,1,1,38,0,0,0,-2,-2,-2,64942,66775,0,13109,0,0,0,4000,0,5737,0,0,0,0
0,500000,2,2,1,42,0,0,0,0,0,-1,60246,74832,126778,73621,82611,71338,29756,40000,85000,11180,139,20000,29761,70000
0,110000,2,2,2,42,1,2,0,0,0,0,57046,51005,48572,26142,49299,47126,48215,0,2100,19095,2500,2000,2250,1200
0,310000,?,1,2,32,0,0,0,0,0,0,35064,38195,39233,19000,39577,42996,46319,4000,2000,5737,2000,4000,4000,4000
